0.0	0
0.0	0
0.0	0
0.7757	1
0.0	0
0.0	0
0.6486	1
0.3612	0
0.6892	1
-0.7579	-1
0.0	0
0.4588	0
0.2023	0
0.2023	0
0.1779	0
0.0	0
0.0	0
0.8353	1
0.34	0
-0.5106	-1
-0.0258	0
0.0	0
0.4215	0
0.8271	1
0.34	0
-0.5423	-1
-0.296	0
0.0	0
0.0	0
0.8555	1
-0.1531	0
0.3612	0
0.5994	1
0.0	0
-0.4019	0
0.0	0
0.0	0
-0.3987	0
0.0	0
0.0	0
0.9059	1
0.5267	1
-0.2732	0
0.8271	1
-0.3182	0
0.6588	1
0.296	0
-0.1744	0
0.1298	0
-0.296	0
-0.296	0
0.4588	0
0.8625	1
0.93	1
0.4404	0
0.0	0
0.7125	1
0.0	0
0.0	0
0.2732	0
0.4215	0
-0.7579	-1
-0.8904	-1
0.7345	1
0.8338	1
0.34	0
-0.7579	-1
-0.34	0
0.0	0
0.4696	0
0.0	0
-0.3987	0
-0.296	0
0.0	0
-0.2023	0
0.2732	0
-0.0772	0
0.6369	1
0.8271	1
0.6249	1
0.0	0
0.7717	1
0.0	0
0.6369	1
0.0	0
0.128	0
-0.25	0
0.4588	0
-0.296	0
0.3182	0
0.0	0
0.0	0
0.128	0
0.128	0
-0.296	0
0.0	0
0.7326	1
0.5423	1
-0.2244	0
0.0	0
0.0	0
-0.0258	0
-0.4019	0
0.0	0
0.4215	0
0.0	0
0.9277	1
0.0	0
0.0772	0
0.0	0
0.0	0
0.0	0
-0.3612	0
-0.3612	0
0.2732	0
0.0	0
0.0	0
-0.3323	0
0.0	0
0.5267	1
-0.5267	-1
0.0	0
-0.0258	0
0.2023	0
-0.1531	0
0.0	0
0.3612	0
0.5994	1
0.368	0
0.0	0
-0.4278	0
0.8838	1
0.4588	0
0.0	0
-0.5719	-1
0.5478	1
0.0516	0
0.0	0
-0.6597	-1
0.0	0
0.34	0
0.128	0
-0.2263	0
0.0	0
0.75	1
0.0	0
0.0	0
0.2714	0
0.0	0
0.4939	0
0.5837	1
0.0	0
0.0	0
0.128	0
0.4588	0
-0.5106	-1
-0.2206	0
0.743	1
0.8266	1
-0.1779	0
0.0	0
0.0	0
0.0	0
0.0	0
0.4215	0
0.0	0
-0.0	0
0.0516	0
0.0	0
0.4019	0
0.0	0
0.0	0
0.1531	0
0.0	0
0.3595	0
0.6249	1
0.4549	0
0.8381	1
0.7777	1
0.4404	0
-0.128	0
0.127	0
-0.4939	0
-0.5106	-1
-0.3612	0
-0.3612	0
0.0	0
-0.4404	0
-0.1531	0
0.0	0
0.0	0
0.9277	1
0.0	0
0.0	0
-0.5106	-1
0.0516	0
-0.296	0
0.4404	0
0.0	0
0.0	0
-0.471	0
-0.296	0
0.2023	0
0.0	0
0.3553	0
0.0	0
0.0772	0
0.9277	1
0.0	0
0.0	0
0.0	0
-0.4449	0
0.0516	0
0.0	0
0.0	0
-0.7948	-1
0.4574	0
0.0	0
0.0	0
0.6739	1
0.3382	0
0.34	0
-0.5719	-1
-0.2732	0
0.0	0
-0.7184	-1
0.5267	1
0.0	0
-0.1531	0
0.0	0
0.0	0
0.5267	1
-0.4404	0
-0.5719	-1
0.0	0
0.0	0
-0.296	0
0.0	0
-0.296	0
-0.5106	-1
0.0	0
0.6588	1
0.6249	1
0.0	0
-0.6808	-1
0.0	0
0.0	0
-0.7579	-1
0.659	1
0.0258	0
0.0	0
0.0	0
0.0	0
0.2732	0
0.0	0
-0.5719	-1
0.0	0
0.0	0
0.128	0
0.0	0
0.0	0
-0.296	0
0.0	0
0.0	0
0.3182	0
-0.296	0
0.0	0
0.0	0
0.0	0
-0.1531	0
0.0	0
0.3818	0
0.0	0
0.0	0
0.0	0
0.0	0
0.0	0
0.0	0
0.0	0
0.0	0
0.0	0
0.0	0
-0.0258	0
0.0	0
0.783	1
-0.296	0
-0.4767	0
-0.296	0
-0.4278	0
0.296	0
-0.296	0
0.0	0
0.0	0
0.0	0
-0.4404	0
0.0	0
-0.296	0
0.0	0
-0.5719	-1
0.6249	1
0.0	0
0.0	0
0.0	0
0.2732	0
0.0	0
-0.5719	-1
0.0	0
0.2023	0
-0.2732	0
0.5994	1
-0.0258	0
-0.296	0
0.2023	0
0.4767	0
-0.3818	0
0.0	0
0.0	0
0.0	0
0.0	0
-0.296	0
0.0	0
0.5423	1
-0.0258	0
0.4939	0
0.296	0
0.0	0
0.128	0
0.0	0
0.296	0
-0.6369	-1
0.0	0
-0.296	0
0.2732	0
-0.2732	0
0.0	0
0.0	0
0.0	0
-0.6808	-1
0.0	0
0.34	0
0.0	0
-0.4526	0
0.0	0
-0.296	0
0.2732	0
-0.296	0
0.0	0
0.0	0
-0.296	0
0.0	0
0.0	0
-0.296	0
-0.296	0
0.0	0
0.75	1
0.6597	1
0.5574	1
0.3182	0
-0.3367	0
0.34	0
0.0	0
-0.3182	0
0.0	0
0.296	0
-0.3612	0
0.5118	1
0.0	0
0.0	0
0.0	0
0.0	0
0.5574	1
0.6705	1
0.0	0
-0.296	0
0.0	0
0.6588	1
0.0	0
0.6249	1
0.0	0
0.68	1
-0.6705	-1
0.0	0
0.4927	0
-0.25	0
0.1531	0
-0.3612	0
0.34	0
0.7003	1
-0.6249	-1
0.0	0
0.5423	1
0.8213	1
0.5707	1
0.6705	1
0.0	0
-0.7506	-1
0.4404	0
0.34	0
-0.2732	0
0.0	0
0.0	0
-0.7783	-1
0.3291	0
-0.5106	-1
-0.7506	-1
0.0	0
-0.6249	-1
0.0	0
0.5267	1
0.0	0
-0.7506	-1
0.34	0
0.0	0
0.0772	0
0.0	0
0.0258	0
0.34	0
-0.7269	-1
0.0	0
0.34	0
0.0	0
0.0	0
0.6249	1
0.507	1
0.34	0
0.5859	1
0.0	0
0.807	1
-0.5719	-1
-0.3818	0
0.0	0
-0.4019	0
-0.5423	-1
0.0	0
0.0	0
-0.5106	-1
0.0	0
0.5267	1
0.0	0
0.0	0
-0.2732	0
0.0	0
-0.7506	-1
0.1531	0
0.0	0
0.0	0
0.25	0
0.5423	1
0.296	0
0.4215	0
-0.4912	0
-0.8442	-1
0.6696	1
-0.7506	-1
0.765	1
-0.7506	-1
0.0	0
-0.1531	0
0.296	0
0.1531	0
-0.5106	-1
-0.7506	-1
-0.296	0
0.0	0
0.2714	0
-0.8904	-1
0.0	0
-0.7506	-1
0.1531	0
-0.8442	-1
-0.296	0
-0.5106	-1
0.7351	1
0.4278	0
0.34	0
-0.296	0
-0.438	0
-0.6369	-1
0.3182	0
0.3818	0
-0.5719	-1
0.0	0
0.34	0
-0.5267	-1
-0.5719	-1
-0.2732	0
0.0	0
0.34	0
0.3182	0
0.4588	0
0.3869	0
0.0516	0
0.296	0
0.6674	1
0.0	0
0.0	0
0.4588	0
-0.7506	-1
0.0	0
-0.7125	-1
0.2942	0
-0.1779	0
0.0	0
0.1406	0
0.8118	1
0.5355	1
0.2023	0
0.34	0
0.6249	1
-0.1761	0
0.3182	0
0.2732	0
0.2732	0
0.0	0
0.0	0
0.6705	1
-0.7579	-1
0.0	0
-0.5106	-1
-0.1531	0
0.0	0
-0.6369	-1
0.1027	0
-0.5719	-1
0.9277	1
-0.1027	0
0.5423	1
0.0	0
0.0	0
-0.6369	-1
0.4588	0
-0.6187	-1
0.4215	0
0.0	0
0.0	0
-0.5106	-1
0.5423	1
0.8316	1
0.6908	1
0.0	0
0.8772	1
0.0	0
0.0	0
0.0	0
0.5994	1
-0.5719	-1
-0.5106	-1
-0.5526	-1
0.0	0
0.0	0
-0.5106	-1
-0.6486	-1
0.0	0
-0.2263	0
0.0	0
0.6249	1
0.0	0
-0.5106	-1
-0.0258	0
-0.5106	-1
0.0	0
-0.2732	0
0.0	0
0.0	0
-0.4912	0
0.0	0
0.5267	1
0.0	0
0.1531	0
0.0	0
0.0	0
0.0	0
0.1531	0
0.0	0
0.0	0
-0.3818	0
-0.1531	0
0.0	0
-0.296	0
-0.25	0
0.4588	0
-0.1531	0
-0.0772	0
0.3786	0
-0.2732	0
0.7351	1
0.5994	1
-0.5994	-1
-0.2732	0
0.34	0
0.0	0
0.0	0
0.3818	0
0.0	0
-0.2732	0
-0.296	0
0.0	0
-0.2732	0
0.0	0
0.0	0
0.4019	0
0.0	0
0.8151	1
-0.296	0
0.6705	1
-0.7777	-1
0.0	0
0.3818	0
0.0516	0
0.0	0
0.0	0
0.0258	0
-0.3612	0
0.296	0
0.0	0
0.2263	0
0.6249	1
0.0	0
0.0	0
0.0	0
-0.6486	-1
0.0	0
0.0	0
0.0	0
-0.0516	0
-0.3434	0
0.0	0
0.296	0
-0.0516	0
0.5335	1
0.0772	0
0.0	0
0.0772	0
0.5994	1
0.0516	0
0.0	0
-0.6486	-1
-0.657	-1
0.7003	1
0.1779	0
-0.3328	0
0.0	0
-0.1531	0
0.0516	0
0.0	0
-0.4588	0
-0.2732	0
0.0	0
0.3612	0
0.5267	1
0.0	0
-0.5994	-1
0.0	0
0.0	0
0.9017	1
0.0516	0
-0.0516	0
-0.296	0
0.4574	0
0.0	0
0.3612	0
-0.2263	0
-0.8122	-1
0.0	0
0.0772	0
-0.1531	0
0.5994	1
0.3182	0
-0.5719	-1
0.0	0
-0.2732	0
0.296	0
-0.5719	-1
0.0	0
0.0	0
-0.5719	-1
0.0	0
0.0	0
0.0	0
0.0	0
0.5106	1
0.0	0
-0.296	0
0.0	0
0.3612	0
-0.296	0
0.0	0
0.0	0
-0.4019	0
0.4767	0
0.0	0
-0.4767	0
-0.4019	0
0.0	0
-0.2732	0
0.0	0
-0.5106	-1
0.4404	0
0.5859	1
0.4404	0
0.0	0
0.7506	1
0.7783	1
0.9277	1
0.0	0
0.0	0
0.0	0
-0.296	0
0.0	0
0.0	0
-0.4215	0
0.0	0
0.0	0
0.0	0
0.0	0
0.296	0
0.0516	0
0.8832	1
0.2714	0
-0.296	0
-0.1531	0
0.7901	1
-0.1531	0
0.0	0
-0.1531	0
0.0	0
0.1531	0
-0.296	0
0.4939	0
0.0	0
-0.5423	-1
-0.1531	0
-0.2732	0
-0.4404	0
0.4215	0
0.0	0
-0.4019	0
0.1531	0
0.0	0
-0.5574	-1
0.0	0
0.0	0
-0.296	0
-0.7184	-1
0.0	0
-0.5719	-1
0.2732	0
0.0	0
-0.2732	0
-0.1531	0
-0.128	0
0.0	0
0.0	0
0.4215	0
0.1531	0
-0.296	0
-0.4019	0
0.4215	0
-0.128	0
0.0	0
0.1531	0
0.0	0
-0.2732	0
0.0	0
-0.296	0
-0.296	0
0.34	0
0.0	0
0.0	0
-0.2732	0
-0.1531	0
0.6588	1
0.3094	0
0.0	0
0.0	0
0.0	0
0.0	0
-0.296	0
0.0	0
-0.2732	0
-0.5719	-1
0.2023	0
-0.1531	0
0.0	0
0.0	0
0.0	0
-0.296	0
0.4939	0
0.0	0
0.5875	1
-0.3382	0
0.0	0
0.0	0
0.3365	0
0.0	0
-0.2732	0
0.0	0
-0.7081	-1
0.0	0
0.5859	1
-0.4019	0
-0.1531	0
0.0	0
0.0	0
-0.6862	-1
-0.2732	0
-0.2263	0
-0.2732	0
-0.2732	0
0.0	0
0.0	0
-0.0191	0
0.4753	0
-0.1531	0
-0.1531	0
0.0	0
0.0	0
0.5859	1
0.0	0
0.6124	1
-0.1531	0
0.0	0
0.0	0
-0.4019	0
0.0	0
-0.2732	0
-0.5719	-1
0.0	0
0.2975	0
-0.3034	0
0.4215	0
0.5994	1
-0.5719	-1
-0.1531	0
0.7163	1
-0.296	0
0.1531	0
0.0	0
-0.2905	0
0.0	0
0.5859	1
-0.6705	-1
-0.1531	0
0.2023	0
0.0	0
0.0	0
-0.5106	-1
0.0	0
0.0	0
0.0	0
0.0	0
0.0	0
0.4215	0
0.0	0
-0.128	0
0.296	0
-0.5719	-1
0.0	0
0.5267	1
0.1531	0
0.0	0
0.0	0
-0.4215	0
0.128	0
0.0	0
-0.4019	0
0.6705	1
0.0	0
0.0	0
-0.5719	-1
0.4588	0
0.34	0
-0.4019	0
0.34	0
-0.7579	-1
0.0	0
0.6249	1
0.0	0
0.0	0
0.0	0
0.6597	1
-0.4019	0
0.2484	0
0.0	0
-0.4019	0
0.0	0
0.4215	0
0.0	0
0.0	0
0.0	0
0.6369	1
0.296	0
0.0	0
0.4215	0
-0.7506	-1
0.4019	0
0.4215	0
0.5423	1
-0.5423	-1
0.765	1
-0.5719	-1
0.0	0
0.4738	0
0.0	0
0.4215	0
0.7351	1
0.0	0
-0.4019	0
0.7964	1
0.8507	1
0.4215	0
-0.5719	-1
0.765	1
-0.4019	0
-0.5411	-1
-0.6486	-1
0.4215	0
0.4215	0
-0.4019	0
-0.1531	0
0.0	0
-0.5719	-1
-0.128	0
-0.4912	0
0.5562	1
0.128	0
-0.1027	0
0.6369	1
-0.6124	-1
0.0	0
0.0	0
-0.5719	-1
0.0	0
0.0	0
-0.2023	0
0.7666	1
0.5106	1
0.5399	1
-0.6486	-1
0.0	0
-0.296	0
0.5106	1
0.3818	0
0.0	0
0.0	0
-0.5719	-1
0.4926	0
0.6851	1
0.34	0
0.0	0
0.0	0
0.6588	1
-0.5719	-1
0.3802	0
-0.1027	0
-0.5719	-1
-0.4019	0
0.7351	1
0.0	0
0.3802	0
-0.729	-1
-0.128	0
-0.5719	-1
0.3182	0
-0.5719	-1
-0.3818	0
0.0	0
0.5837	1
0.0056	0
0.0	0
-0.5719	-1
-0.3612	0
-0.5719	-1
-0.3612	0
-0.4019	0
-0.6486	-1
-0.0644	0
-0.5719	-1
0.0	0
0.0	0
-0.4019	0
0.0516	0
0.5423	1
-0.024	0
-0.4939	0
0.4019	0
0.0	0
0.5574	1
0.0	0
-0.6486	-1
-0.0258	0
0.0	0
-0.4184	0
-0.3506	0
0.296	0
0.0056	0
0.0	0
0.34	0
0.0	0
0.0	0
0.4019	0
0.5423	1
-0.0258	0
-0.8658	-1
-0.0644	0
0.0	0
-0.6705	-1
0.7964	1
-0.1531	0
0.3182	0
0.6486	1
0.2732	0
-0.4019	0
0.0	0
0.0	0
0.0	0
-0.5719	-1
-0.4019	0
0.0	0
-0.1531	0
-0.296	0
0.296	0
0.6006	1
0.0	0
-0.5719	-1
0.886	1
0.6908	1
0.2481	0
-0.5859	-1
-0.296	0
-0.5719	-1
-0.5994	-1
0.8842	1
0.5267	1
0.2023	0
-0.1531	0
0.128	0
0.3182	0
-0.6486	-1
0.4939	0
0.6124	1
0.5374	1
-0.6486	-1
-0.8074	-1
0.5423	1
0.4404	0
0.0	0
-0.1027	0
0.5267	1
0.3182	0
0.4404	0
0.0	0
0.0	0
0.3802	0
0.5267	1
0.5423	1
0.2023	0
-0.1511	0
-0.2732	0
0.0	0
-0.296	0
-0.3182	0
-0.4588	0
0.0	0
0.0	0
-0.2023	0
-0.4404	0
0.0	0
0.0516	0
0.4926	0
0.3182	0
0.0	0
0.5106	1
-0.7888	-1
0.5574	1
0.3612	0
0.0	0
0.0	0
-0.1027	0
0.0	0
0.6249	1
0.3182	0
-0.1779	0
-0.3089	0
0.0	0
0.0	0
0.4926	0
-0.2411	0
0.7184	1
0.7243	1
0.7243	1
0.7906	1
0.34	0
0.0	0
-0.2732	0
-0.7579	-1
0.6369	1
0.4329	0
0.4926	0
0.0	0
0.4588	0
-0.1531	0
0.69	1
-0.2263	0
0.0	0
-0.0129	0
0.3182	0
0.0	0
0.0	0
0.0	0
0.3182	0
0.4926	0
0.5994	1
-0.5423	-1
-0.5423	-1
0.0	0
0.0	0
0.9081	1
0.5508	1
0.2732	0
0.0	0
0.8481	1
0.296	0
-0.5719	-1
0.296	0
0.5106	1
0.0516	0
0.508	1
0.3818	0
0.0	0
0.0	0
0.0	0
-0.4019	0
0.8192	1
0.5423	1
-0.7269	-1
0.4019	0
-0.5719	-1
0.8271	1
0.0	0
-0.7579	-1
-0.4404	0
0.7297	1
0.0	0
-0.3818	0
0.6249	1
0.0	0
0.0	0
0.0	0
0.0	0
-0.5106	-1
0.5106	1
0.0	0
-0.1531	0
0.0	0
-0.9467	-1
0.6249	1
-0.34	0
0.0	0
0.0	0
0.34	0
-0.3919	0
0.0	0
0.6908	1
0.2023	0
0.0	0
0.6996	1
0.0772	0
-0.4404	0
0.0	0
0.0	0
0.0	0
0.6135	1
0.6588	1
0.6588	1
0.5859	1
0.555	1
-0.2382	0
0.0	0
0.6187	1
0.3164	0
0.4019	0
-0.4912	0
-0.5994	-1
-0.7579	-1
-0.6705	-1
0.0	0
0.0	0
0.2732	0
0.8173	1
-0.7579	-1
0.4215	0
-0.2758	0
-0.4404	0
-0.7906	-1
0.0	0
0.0516	0
0.0	0
0.0	0
0.0	0
0.0	0
0.2732	0
0.0	0
0.6486	1
-0.296	0
-0.4404	0
-0.4939	0
0.4898	0
0.0258	0
0.0	0
0.7482	1
0.8385	1
0.0	0
-0.4019	0
0.0	0
-0.7147	-1
0.6597	1
0.2732	0
-0.7579	-1
0.5754	1
0.658	1
0.0	0
0.6597	1
0.4215	0
0.0	0
0.0	0
0.5411	1
-0.34	0
0.7096	1
0.6249	1
-0.4215	0
-0.7579	-1
-0.4939	0
0.0	0
0.25	0
-0.6103	-1
-0.3818	0
0.4215	0
-0.4215	0
-0.2732	0
0.8214	1
-0.4215	0
-0.4404	0
-0.7579	-1
0.34	0
0.2732	0
-0.4939	0
-0.5023	-1
-0.8478	-1
-0.6908	-1
0.0	0
-0.4019	0
0.5423	1
-0.7003	-1
0.6908	1
0.0	0
-0.7579	-1
-0.0516	0
-0.1779	0
0.5267	1
-0.7579	-1
-0.7579	-1
0.4404	0
-0.6908	-1
-0.7579	-1
-0.4019	0
0.6249	1
-0.3182	0
-0.7506	-1
-0.6908	-1
-0.6908	-1
-0.7579	-1
-0.7579	-1
-0.7579	-1
-0.296	0
-0.7579	-1
-0.7579	-1
-0.7579	-1
-0.7579	-1
-0.7579	-1
-0.6908	-1
-0.8779	-1
-0.7579	-1
-0.8779	-1
-0.6908	-1
-0.7579	-1
-0.7579	-1
-0.6908	-1
-0.8779	-1
-0.7579	-1
0.6249	1
-0.7579	-1
-0.7579	-1
-0.34	0
-0.6908	-1
-0.7579	-1
0.296	0
-0.7579	-1
-0.34	0
0.6688	1
-0.7579	-1
-0.8225	-1
0.0	0
0.0	0
0.3612	0
0.0	0
0.4767	0
-0.0708	0
0.6249	1
0.5267	1
-0.7263	-1
0.1548	0
-0.7263	-1
0.0	0
0.3612	0
0.0	0
0.0	0
-0.296	0
0.0	0
0.34	0
0.0	0
-0.4404	0
0.5267	1
0.0	0
0.126	0
0.0	0
0.4696	0
-0.0516	0
-0.3017	0
0.3818	0
0.34	0
0.0	0
0.4824	0
-0.128	0
0.8271	1
-0.0516	0
-0.1779	0
0.4019	0
-0.4019	0
-0.7003	-1
0.296	0
0.8192	1
-0.6908	-1
0.0	0
-0.5423	-1
0.5106	1
0.0	0
0.0	0
0.0	0
0.0	0
-0.296	0
-0.4588	0
-0.1027	0
0.0	0
-0.4404	0
0.2732	0
0.0	0
-0.5413	-1
-0.1779	0
-0.2263	0
0.0	0
-0.2263	0
0.0	0
0.2732	0
0.694	1
0.6249	1
0.6588	1
0.0	0
0.3802	0
-0.1531	0
0.0	0
0.34	0
0.7003	1
0.4588	0
0.8176	1
0.4588	0
0.0	0
0.0	0
0.3818	0
0.5574	1
0.0	0
-0.2023	0
0.0	0
0.0	0
0.0	0
0.6369	1
-0.4404	0
0.0	0
-0.1179	0
-0.6875	-1
0.4898	0
-0.8579	-1
-0.296	0
0.0	0
0.6124	1
-0.296	0
-0.6662	-1
0.3818	0
-0.5267	-1
0.25	0
0.0	0
0.5423	1
0.7096	1
0.0	0
0.4926	0
0.5859	1
0.34	0
0.0	0
-0.4404	0
-0.3818	0
-0.296	0
-0.0258	0
0.4926	0
-0.8873	-1
0.0	0
0.0	0
-0.4404	0
0.0	0
0.0	0
0.2815	0
0.0	0
0.0	0
0.0	0
0.0	0
0.9211	1
0.0	0
-0.6868	-1
-0.1531	0
0.0	0
-0.1531	0
0.0	0
0.5423	1
-0.3818	0
-0.296	0
0.765	1
0.0	0
0.34	0
-0.4515	0
-0.5994	-1
0.0	0
0.0	0
-0.4404	0
0.0	0
-0.0772	0
0.0	0
0.3182	0
0.7964	1
-0.4404	0
0.34	0
0.0	0
-0.4404	0
-0.4404	0
0.0	0
0.0	0
-0.0772	0
0.34	0
-0.296	0
0.5267	1
-0.6523	-1
0.4648	0
-0.34	0
0.2732	0
0.0	0
0.3182	0
-0.296	0
-0.5719	-1
0.6249	1
0.4588	0
0.0	0
-0.5413	-1
-0.296	0
0.2732	0
0.5267	1
0.25	0
0.128	0
-0.4717	0
0.0	0
-0.128	0
-0.4648	0
0.0	0
-0.296	0
0.4588	0
0.802	1
-0.7713	-1
-0.7897	-1
0.0	0
0.8832	1
0.8192	1
0.6249	1
-0.4019	0
-0.0258	0
0.0	0
0.1779	0
-0.296	0
0.4939	0
0.25	0
0.25	0
-0.0865	0
-0.7003	-1
-0.34	0
0.1027	0
-0.25	0
0.4404	0
0.0	0
0.3182	0
0.4588	0
0.2263	0
-0.4023	0
0.0	0
0.6696	1
0.0	0
-0.4019	0
0.34	0
0.0	0
0.0	0
-0.5113	-1
0.34	0
0.0	0
0.3182	0
0.2023	0
0.6588	1
0.4753	0
0.6908	1
0.0	0
-0.1531	0
0.5994	1
0.2732	0
-0.4939	0
0.0	0
-0.296	0
0.0	0
0.5859	1
0.7269	1
0.6705	1
0.3802	0
0.7096	1
0.5574	1
0.752	1
0.6249	1
0.5093	1
0.0	0
-0.5994	-1
-0.296	0
0.9245	1
-0.4019	0
0.0	0
0.6209	1
0.0	0
0.0	0
0.0	0
0.34	0
0.6842	1
0.3818	0
0.296	0
0.0	0
0.7906	1
0.4588	0
0.6696	1
-0.2617	0
0.34	0
0.34	0
0.0	0
0.5859	1
0.2732	0
0.0	0
0.0	0
0.7125	1
0.0	0
-0.4019	0
0.4588	0
-0.0258	0
0.3818	0
0.0	0
0.2714	0
-0.5423	-1
-0.5423	-1
0.4588	0
0.0	0
0.5719	1
-0.25	0
0.6705	1
0.5983	1
0.0	0
0.4496	0
0.296	0
0.0	0
0.0	0
0.0	0
0.2732	0
0.0	0
0.6571	1
0.0	0
0.4588	0
0.0	0
0.0	0
0.0	0
0.1531	0
0.0	0
-0.3384	0
-0.0258	0
0.0	0
0.0	0
0.3595	0
0.0	0
-0.4019	0
0.3612	0
0.0	0
0.0	0
0.7906	1
0.8519	1
0.0	0
0.2714	0
0.4588	0
-0.5448	-1
0.6249	1
0.6588	1
0.34	0
0.0	0
-0.4019	0
0.8478	1
0.0	0
0.0	0
-0.34	0
0.4149	0
0.6705	1
0.0	0
-0.296	0
0.0	0
-0.4019	0
0.0	0
0.0	0
-0.296	0
0.0	0
-0.0258	0
-0.1779	0
0.0	0
0.0	0
0.0	0
-0.2023	0
0.0	0
0.0	0
0.5267	1
-0.4019	0
-0.2732	0
0.0	0
0.0	0
-0.296	0
-0.25	0
-0.4019	0
0.0	0
0.0	0
